CAN Message; 0x62:091eea3c9ad08d62
1739209849.8874743;-45.120503652039325
1739209849.8874907;-45.120503652039325
1739209849.8875072;-45.120503652039325
1739209849.8875237;-45.120503652039325
1739209849.88754;-45.120503652039325
1739209849.8875566;-45.120503652039325
1739209849.887573;-38.13080360867914
1739209849.8875895;-38.13080360867914
1739209849.887606;-45.120503652039325
1739209849.8876224;-38.13080360867914
1739209849.8876388;-38.13080360867914
1739209849.8876553;-38.13080360867914
1739209849.8876717;-38.13080360867914
1739209849.8876882;-35.57807855764607
1739209849.8877046;-38.13080360867914
1739209849.887721;-45.120503652039325
1739209849.8877375;-38.13080360867914
1739209849.887754;-28.992665084841942
1739209849.8877704;-35.57807855764607
1739209849.8877869;-38.13080360867914
1739209849.8878033;-38.13080360867914
1739209849.8878198;-45.120503652039325
1739209849.8878362;-38.13080360867914
1739209849.8878527;-45.120503652039325
1739209849.8878691;-45.120503652039325
1739209849.8878856;-31.14110356531892
1739209849.887902;-38.13080360867914
1739209849.8879185;-38.13080360867914
1739209849.887935;-38.13080360867914
1739209849.8879514;-45.120503652039325
1739209849.8879678;-45.120503652039325
1739209849.8879843;-45.120503652039325
1739209849.8880007;-35.57807855764607
1739209849.8880172;-31.141103565318915
1739209849.8880336;-38.13080360867914
1739209849.88805;-38.13080360867914
1739209849.8880665;-35.57807855764607
1739209849.888083;-33.981070128970906
1739209849.8880994;-38.13080360867914
1739209849.888116;-38.13080360867914
1739209849.8881323;-38.13080360867914
1739209849.8881488;-38.13080360867914
1739209849.8881652;-45.120503652039325
1739209849.8881817;-38.13080360867914
1739209849.8881981;-38.13080360867914
1739209849.8882146;-45.120503652039325
1739209849.888231;-45.120503652039325
1739209849.8882475;-38.13080360867914
1739209849.888264;-38.13080360867914
1739209849.8882804;-33.981070128970906
1739209849.8882968;-38.13080360867914
1739209849.8883133;-45.120503652039325
1739209849.8883297;-32.816014438256545
1739209849.8883462;-35.57807855764607
1739209849.8883626;-45.120503652039325
1739209849.888379;-45.120503652039325
1739209849.8883955;-38.13080360867914
1739209849.888412;-30.49652367304973
1739209849.8884284;-38.13080360867914
1739209849.888445;-38.13080360867914
1739209849.8884614;-45.120503652039325
1739209849.8884778;-38.13080360867914
1739209849.8884943;-45.120503652039325
1739209849.8885107;-38.13080360867914
1739209849.8885272;-38.13080360867914
1739209849.8885436;-31.141103565318915
1739209849.88856;-33.981070128970906
1739209849.8885765;-38.13080360867914
1739209849.888593;-38.13080360867914
1739209849.8886094;-38.13080360867914
1739209849.8886259;-45.120503652039325
1739209849.8886423;-45.120503652039325
1739209849.8886588;-45.120503652039325
1739209849.8886752;-33.981070128970906
1739209849.8886917;-45.120503652039325
1739209849.888708;-45.120503652039325
1739209849.8887246;-45.120503652039325
1739209849.888741;-45.120503652039325
1739209849.8887575;-35.57807855764607
1739209849.888774;-33.981070128970906
1739209849.8887904;-45.120503652039325
1739209849.8888068;-45.120503652039325
1739209849.8888233;-35.57807855764607
1739209849.8888397;-35.57807855764607
1739209849.8888562;-45.120503652039325
1739209849.8888726;-45.120503652039325
1739209849.888889;-35.57807855764607
1739209849.8889055;-35.57807855764607
1739209849.888922;-45.120503652039325
1739209849.8889384;-38.13080360867914
1739209849.8889549;-38.13080360867914
1739209849.8889713;-45.120503652039325
1739209849.8889878;-38.13080360867914
1739209849.8890042;-38.13080360867914
1739209849.8890207;-45.120503652039325
1739209849.8890371;-38.13080360867914
1739209849.8890536;-45.120503652039325
1739209849.88907;-45.120503652039325
1739209849.8890865;-45.120503652039325
1739209849.889103;-38.13080360867914
1739209849.8891194;-45.120503652039325
1739209849.8891358;-45.120503652039325
1739209849.8891523;-45.120503652039325
1739209849.8891687;-45.120503652039325
1739209849.8891852;-45.120503652039325
1739209849.8892016;-38.13080360867914
1739209849.889218;-35.57807855764607
1739209849.8892345;-38.13080360867914
1739209849.889251;-45.120503652039325
1739209849.8892674;-33.981070128970906
1739209849.889284;-38.13080360867914
1739209849.8893003;-38.13080360867914
1739209849.8893168;-33.981070128970906
1739209849.8893332;-33.981070128970906
1739209849.8893497;-45.120503652039325
1739209849.8893661;-45.120503652039325
1739209849.8893826;-38.13080360867914
1739209849.889399;-38.13080360867914
1739209849.8894155;-45.120503652039325
1739209849.889432;-45.120503652039325
1739209849.8894484;-38.13080360867914
1739209849.8894649;-45.120503652039325
1739209849.8894813;-32.816014438256545
1739209849.8894978;-38.13080360867914
1739209849.8895142;-45.120503652039325
1739209849.8895307;-45.120503652039325
1739209849.889547;-35.57807855764607
1739209849.8895636;-38.13080360867914
1739209849.88958;-45.120503652039325
1739209849.8895965;-38.13080360867914
1739209849.889613;-33.981070128970906
1739209849.8896294;-38.13080360867914
1739209849.8896458;-45.120503652039325
1739209849.8896623;-33.981070128970906
1739209849.8896787;-45.120503652039325
1739209849.8896952;-38.13080360867914
1739209849.8897116;-38.13080360867914
1739209849.889728;-38.13080360867914
1739209849.8897445;-45.120503652039325
1739209849.889761;-45.120503652039325
1739209849.8897774;-31.141103565318893
1739209849.8897939;-45.120503652039325
1739209849.8898103;-45.120503652039325
1739209849.8898268;-45.120503652039325
1739209849.8898432;-45.120503652039325
1739209849.8898597;-45.120503652039325
1739209849.8898761;-26.991370085610736
1739209849.8898926;-32.816014438256545
1739209849.889909;-38.13080360867914
1739209849.8899255;-38.13080360867914
1739209849.889942;-32.816014438256545
1739209849.8899584;-38.13080360867914
1739209849.8899748;-45.120503652039325
1739209849.8899913;-38.13080360867914
1739209849.8900077;-38.13080360867914
1739209849.8900242;-45.120503652039325
1739209849.8900406;-45.120503652039325
1739209849.890057;-38.13080360867914
1739209849.8900735;-38.13080360867914
1739209849.89009;-38.13080360867914
1739209849.8901064;-45.120503652039325
1739209849.890123;-45.120503652039325
1739209849.8901393;-35.57807855764607
1739209849.8901558;-33.981070128970906
1739209849.8901722;-45.120503652039325
1739209849.8901887;-45.120503652039325
1739209849.8902051;-38.13080360867914
1739209849.8902216;-45.120503652039325
1739209849.890238;-45.120503652039325
1739209849.8902545;-45.120503652039325
1739209849.890271;-38.13080360867914
1739209849.8902874;-33.981070128970906
1739209849.8903039;-45.120503652039325
1739209849.8903203;-45.120503652039325
1739209849.8903368;-38.13080360867914
1739209849.8903532;-35.57807855764607
1739209849.8903697;-45.120503652039325
1739209849.890386;-32.816014438256545
1739209849.8904026;-38.13080360867914
1739209849.890419;-38.13080360867914
1739209849.8904355;-38.13080360867914
1739209849.890452;-45.120503652039325
1739209849.8904684;-45.120503652039325
1739209849.8904848;-45.120503652039325
1739209849.8905013;-38.13080360867914
1739209849.8905177;-45.120503652039325
1739209849.8905342;-38.13080360867914
1739209849.8905506;-32.816014438256545
1739209849.890567;-38.13080360867914
1739209849.8905835;-38.13080360867914
1739209849.8906;-45.120503652039325
1739209849.8906164;-33.981070128970906
1739209849.8906329;-38.13080360867914
1739209849.8906493;-45.120503652039325
1739209849.8906658;-45.120503652039325
1739209849.8906822;-32.81601443825658
1739209849.8906987;-38.13080360867914
1739209849.8907151;-38.13080360867914
1739209849.8907316;-45.120503652039325
1739209849.890748;-45.120503652039325
1739209849.8907645;-35.57807855764607
1739209849.890781;-38.13080360867914
1739209849.8907974;-45.120503652039325
1739209849.8908138;-31.141103565318915
1739209849.8908303;-32.816014438256545
1739209849.8908467;-38.13080360867914
1739209849.8908632;-45.120503652039325
1739209849.8908796;-45.120503652039325
1739209849.890896;-38.13080360867914
1739209849.8909125;-35.57807855764607
1739209849.890929;-45.120503652039325
1739209849.8909454;-45.120503652039325
1739209849.890962;-38.13080360867914
1739209849.8909783;-38.13080360867914
1739209849.8909948;-38.13080360867914
1739209849.8910112;-45.120503652039325
1739209849.8910277;-35.57807855764607
1739209849.8910441;-38.13080360867914
1739209849.8910606;-45.120503652039325
1739209849.891077;-45.120503652039325
1739209849.8910935;-45.120503652039325
1739209849.89111;-38.13080360867914
1739209849.8911264;-45.120503652039325
1739209849.8911428;-45.120503652039325
1739209849.8911593;-38.13080360867914
1739209849.8911757;-38.13080360867914
1739209849.8911922;-45.120503652039325
1739209849.8912086;-38.13080360867914
1739209849.891225;-35.57807855764607
1739209849.8912416;-38.13080360867914
1739209849.891258;-45.120503652039325
1739209849.8912745;-38.13080360867914
1739209849.891291;-33.981070128970906
1739209849.8913074;-45.120503652039325
1739209849.8913238;-45.120503652039325
1739209849.8913403;-45.120503652039325
1739209849.8913567;-45.120503652039325
1739209849.8913732;-38.13080360867914
1739209849.8913896;-45.120503652039325
1739209849.891406;-45.120503652039325
1739209849.8914225;-45.120503652039325
1739209849.891439;-38.13080360867914
1739209849.8914554;-38.13080360867914
1739209849.8914719;-45.120503652039325
1739209849.8914883;-38.13080360867914
1739209849.8915048;-45.120503652039325
1739209849.8915212;-45.120503652039325
1739209849.8915377;-33.981070128970906
1739209849.891554;-45.120503652039325
1739209849.8915706;-38.13080360867914
1739209849.891587;-38.13080360867914
1739209849.8916035;-35.57807855764607
1739209849.89162;-33.981070128970906
1739209849.8916364;-45.120503652039325
1739209849.8916528;-35.57807855764607
1739209849.8916693;-38.13080360867914
1739209849.8916857;-32.816014438256545
1739209849.8917022;-35.57807855764607
1739209849.8917186;-45.120503652039325
1739209849.891735;-45.120503652039325
1739209849.8917515;-45.120503652039325
1739209849.891768;-38.13080360867914
1739209849.8917844;-38.13080360867914
1739209849.8918009;-45.120503652039325
1739209849.8918173;-45.120503652039325
1739209849.8918338;-45.120503652039325
1739209849.8918502;-45.120503652039325
1739209849.8918667;-45.120503652039325
1739209849.8918831;-38.13080360867914
1739209849.8918996;-38.13080360867914
1739209849.891916;-45.120503652039325
1739209849.8919325;-33.981070128970906
1739209849.891949;-33.981070128970906
1739209849.8919654;-38.13080360867914
1739209849.8919818;-45.120503652039325
1739209849.8919983;-45.120503652039325
1739209849.8920147;-38.13080360867914
1739209849.8920312;-45.120503652039325
1739209849.8920476;-45.120503652039325
1739209849.892064;-45.120503652039325
1739209849.8920805;-38.13080360867914
1739209849.892097;-38.13080360867914
1739209849.8921134;-45.120503652039325
1739209849.89213;-33.981070128970906
1739209849.8921463;-33.981070128970906
1739209849.8921628;-38.13080360867914
1739209849.8921793;-38.13080360867914
1739209849.8921957;-38.13080360867914
1739209849.8922122;-45.120503652039325
1739209849.8922286;-45.120503652039325
1739209849.892245;-45.120503652039325
1739209849.8922615;-45.120503652039325
1739209849.892278;-31.141103565318893
1739209849.8922944;-35.57807855764607
1739209849.8923109;-38.13080360867914
1739209849.8923273;-45.120503652039325
1739209849.8923438;-38.13080360867914
1739209849.8923602;-45.120503652039325
1739209849.8923767;-45.120503652039325
1739209849.892393;-38.13080360867914
1739209849.8924096;-38.13080360867914
1739209849.892426;-45.120503652039325
1739209849.8924425;-45.120503652039325
1739209849.892459;-45.120503652039325
1739209849.8924754;-45.120503652039325
1739209849.8924918;-38.13080360867914
1739209849.8925083;-45.120503652039325
1739209849.8925247;-45.120503652039325
1739209849.8925412;-26.991370085610736
1739209849.8925576;-35.57807855764607
1739209849.892574;-45.120503652039325
1739209849.8925905;-45.120503652039325
1739209849.892607;-35.57807855764607
1739209849.8926234;-38.13080360867914
1739209849.8926399;-38.13080360867914
1739209849.8926563;-45.120503652039325
1739209849.8926728;-38.13080360867914
1739209849.8926892;-38.13080360867914
1739209849.8927057;-45.120503652039325
1739209849.8927221;-45.120503652039325
1739209849.8927386;-35.57807855764607
1739209849.892755;-38.13080360867914
1739209849.8927715;-45.120503652039325
1739209849.892788;-38.13080360867914
1739209849.8928044;-45.120503652039325
1739209849.8928208;-45.120503652039325
1739209849.8928373;-32.816014438256545
1739209849.8928537;-45.120503652039325
1739209849.8928702;-45.120503652039325
1739209849.8928864;-38.13080360867914
1739209849.8929029;-38.13080360867914
1739209849.8929193;-45.120503652039325
1739209849.8929358;-38.13080360867914
1739209849.8929522;-38.13080360867914
1739209849.8929687;-45.120503652039325
1739209849.892985;-45.120503652039325
1739209849.8930016;-45.120503652039325
1739209849.893018;-45.120503652039325
1739209849.8930345;-45.120503652039325
1739209849.893051;-38.13080360867914
1739209849.8930674;-35.57807855764607
1739209849.8930838;-38.13080360867914
1739209849.8931003;-38.13080360867914
1739209849.8931167;-45.120503652039325
1739209849.8931332;-35.57807855764607
1739209849.8931496;-38.13080360867914
1739209849.893166;-45.120503652039325
1739209849.8931825;-38.13080360867914
1739209849.893199;-38.13080360867914
1739209849.8932154;-45.120503652039325
1739209849.8932319;-35.57807855764607
1739209849.8932483;-38.13080360867914
1739209849.8932648;-38.13080360867914
1739209849.8932812;-38.13080360867914
1739209849.8932977;-45.120503652039325
1739209849.8933141;-45.120503652039325
1739209849.8933306;-35.57807855764607
1739209849.893347;-38.13080360867914
1739209849.8933635;-45.120503652039325
1739209849.89338;-38.13080360867914
1739209849.8933964;-33.981070128970906
1739209849.8934128;-45.120503652039325
1739209849.8934293;-45.120503652039325
1739209849.8934457;-45.120503652039325
1739209849.8934622;-45.120503652039325
1739209849.8934786;-38.13080360867914
1739209849.893495;-38.13080360867914
1739209849.8935115;-45.120503652039325
1739209849.893528;-45.120503652039325
1739209849.8935444;-35.57807855764607
1739209849.893561;-35.57807855764607
1739209849.8935773;-45.120503652039325
1739209849.8935938;-45.120503652039325
1739209849.8936102;-33.981070128970906
1739209849.8936267;-45.120503652039325
1739209849.8936431;-45.120503652039325
1739209849.8936596;-45.120503652039325
1739209849.893676;-45.120503652039325
1739209849.8936925;-38.13080360867914
1739209849.893709;-38.13080360867914
1739209849.8937254;-38.13080360867914
1739209849.8937418;-33.981070128970906
1739209849.8937583;-33.981070128970906
1739209849.8937747;-38.13080360867914
1739209849.8937912;-38.13080360867914
1739209849.8938076;-35.57807855764607
1739209849.893824;-45.120503652039325
1739209849.8938406;-38.13080360867914
1739209849.893857;-38.13080360867914
1739209849.8938735;-33.981070128970906
1739209849.89389;-45.120503652039325
1739209849.8939064;-45.120503652039325
1739209849.8939228;-38.13080360867914
1739209849.8939393;-33.981070128970906
1739209849.8939557;-38.13080360867914
1739209849.8939722;-38.13080360867914
1739209849.8939886;-35.57807855764607
1739209849.894005;-33.981070128970906
1739209849.8940215;-45.120503652039325
1739209849.894038;-45.120503652039325
1739209849.8940544;-45.120503652039325
1739209849.8940709;-38.13080360867914
1739209849.8940873;-38.13080360867914
1739209849.8941038;-45.120503652039325
1739209849.8941202;-45.120503652039325
1739209849.8941367;-28.992665084841942
1739209849.894153;-33.981070128970906
1739209849.8941696;-45.120503652039325
1739209849.894186;-38.13080360867914
1739209849.8942025;-45.120503652039325
1739209849.894219;-35.57807855764607
1739209849.8942354;-38.13080360867914
1739209849.8942518;-38.13080360867914
1739209849.8942683;-29.438486411369347
1739209849.8942847;-38.13080360867914
1739209849.8943012;-38.13080360867914
1739209849.8943176;-45.120503652039325
1739209849.894334;-38.13080360867914
1739209849.8943505;-38.13080360867914
1739209849.894367;-38.13080360867914
1739209849.8943834;-45.120503652039325
1739209849.8944;-33.981070128970906
1739209849.8944163;-38.13080360867914
1739209849.8944328;-33.981070128970906
1739209849.8944492;-45.120503652039325
1739209849.8944657;-45.120503652039325
1739209849.8944821;-45.120503652039325
1739209849.8944986;-38.13080360867914
1739209849.894515;-45.120503652039325
1739209849.8945315;-38.13080360867914
1739209849.894548;-38.13080360867914
1739209849.8945644;-45.120503652039325
1739209849.8945808;-45.120503652039325
1739209849.8945973;-38.13080360867914
1739209849.8946137;-38.13080360867914
1739209849.8946302;-45.120503652039325
1739209849.8946466;-38.13080360867914
1739209849.894663;-32.816014438256545
1739209849.8946795;-32.81601443825658
1739209849.894696;-45.120503652039325
1739209849.8947124;-35.57807855764607
1739209849.894729;-38.13080360867914
1739209849.8947453;-35.57807855764607
1739209849.8947618;-38.13080360867914
1739209849.8947783;-35.57807855764607
1739209849.8947947;-35.57807855764607
1739209849.8948112;-38.13080360867914
1739209849.8948276;-45.120503652039325
1739209849.894844;-32.816014438256545
1739209849.8948605;-33.981070128970906
1739209849.894877;-45.120503652039325
1739209849.8948934;-38.13080360867914
1739209849.8949099;-38.13080360867914
1739209849.8949263;-38.13080360867914
1739209849.8949428;-38.13080360867914
1739209849.8949592;-38.13080360867914
1739209849.8949757;-32.816014438256545
1739209849.894992;-38.13080360867914
1739209849.8950086;-45.120503652039325
1739209849.895025;-45.120503652039325
1739209849.8950415;-38.13080360867914
1739209849.895058;-38.13080360867914
1739209849.8950744;-45.120503652039325
1739209849.8950908;-45.120503652039325
1739209849.8951073;-38.13080360867914
1739209849.8951237;-45.120503652039325
1739209849.8951402;-45.120503652039325
1739209849.8951566;-45.120503652039325
1739209849.895173;-45.120503652039325
1739209849.8951895;-38.13080360867914
1739209849.895206;-38.13080360867914
1739209849.8952224;-45.120503652039325
1739209849.8952389;-45.120503652039325
1739209849.8952553;-38.13080360867914
1739209849.8952718;-38.13080360867914
1739209849.8952882;-45.120503652039325
1739209849.8953047;-45.120503652039325
1739209849.8953211;-45.120503652039325
1739209849.8953376;-38.13080360867914
1739209849.895354;-38.13080360867914
1739209849.8953705;-45.120503652039325
1739209849.895387;-45.120503652039325
1739209849.8954034;-32.816014438256545
1739209849.8954198;-38.13080360867914
1739209849.8954363;-45.120503652039325
1739209849.8954527;-38.13080360867914
1739209849.8954692;-35.57807855764607
1739209849.8954856;-45.120503652039325
1739209849.895502;-45.120503652039325
1739209849.8955185;-45.120503652039325
1739209849.895535;-38.13080360867914
1739209849.8955514;-38.13080360867914
1739209849.895568;-45.120503652039325
1739209849.8955843;-38.13080360867914
1739209849.8956008;-38.13080360867914
1739209849.8956172;-45.120503652039325
1739209849.8956337;-45.120503652039325
1739209849.8956501;-38.13080360867914
1739209849.8956666;-35.57807855764607
1739209849.895683;-45.120503652039325
1739209849.8956857;-45.120503652039325
1739209849.8956883;-38.13080360867914
1739209849.8956907;-33.981070128970906
1739209849.8956933;-30.49652367304973
1739209849.895696;-45.120503652039325
1739209849.8956985;-45.120503652039325
1739209849.8957012;-35.57807855764607
1739209849.8957038;-38.13080360867914
1739209849.8957062;-45.120503652039325
1739209849.8957088;-38.13080360867914
1739209849.8957114;-45.120503652039325
1739209849.895714;-45.120503652039325
1739209849.8957167;-38.13080360867914
1739209849.895719;-35.57807855764607
1739209849.8957217;-45.120503652039325
1739209849.8957243;-45.120503652039325
1739209849.895727;-32.816014438256545
1739209849.8957295;-45.120503652039325
1739209849.8957322;-45.120503652039325
1739209849.8957345;-38.13080360867914
1739209849.8957372;-32.816014438256545
1739209849.8957398;-38.13080360867914
1739209849.8957424;-35.57807855764607
1739209849.895745;-35.57807855764607
1739209849.8957474;-35.57807855764607
1739209849.89575;-38.13080360867914
1739209849.8957527;-38.13080360867914
1739209849.8957553;-38.13080360867914
1739209849.895758;-35.57807855764607
1739209849.8957605;-33.981070128970906
1739209849.895763;-45.120503652039325
1739209849.8957655;-45.120503652039325
1739209849.8957682;-45.120503652039325
1739209849.8957708;-32.816014438256545
1739209849.8957734;-45.120503652039325
1739209849.8957758;-38.13080360867914
1739209849.8957784;-35.57807855764607
1739209849.895781;-38.13080360867914
1739209849.8957837;-38.13080360867914
1739209849.8957863;-38.13080360867914
1739209849.895789;-35.57807855764607
1739209849.8957913;-38.13080360867914
1739209849.895794;-31.141103565318915
1739209849.8957965;-25.826314394896357
1739209849.8957992;-38.13080360867914
1739209849.8958018;-38.13080360867914
1739209849.8958044;-35.57807855764607
1739209849.8958068;-38.13080360867914
1739209849.8958094;-45.120503652039325
1739209849.895812;-38.13080360867914
1739209849.8958147;-45.120503652039325
1739209849.8958173;-33.981070128970956
1739209849.8958197;-45.120503652039325
1739209849.8958223;-45.120503652039325
1739209849.895825;-45.120503652039325
1739209849.8958275;-45.120503652039325
1739209849.8958302;-38.13080360867914
1739209849.8958328;-38.13080360867914
1739209849.8958352;-35.57807855764607
1739209849.8958378;-38.13080360867914
1739209849.8958404;-45.120503652039325
1739209849.895843;-45.120503652039325
1739209849.8958457;-38.13080360867914
1739209849.895848;-38.13080360867914
1739209849.8958507;-45.120503652039325
1739209849.8958533;-38.13080360867914
1739209849.895856;-35.57807855764607
1739209849.8958585;-27.267205301931607
1739209849.8958611;-45.120503652039325
1739209849.8958635;-38.13080360867914
1739209849.8958662;-35.57807855764607
1739209849.8958688;-38.13080360867914
1739209849.8958714;-45.120503652039325
1739209849.895874;-45.120503652039325
1739209849.8958764;-45.120503652039325
1739209849.895879;-31.14110356531892
1739209849.8958817;-38.13080360867914
1739209849.8958843;-38.13080360867914
1739209849.895887;-45.120503652039325
1739209849.8958895;-45.120503652039325
1739209849.895892;-38.13080360867914
1739209849.8958945;-38.13080360867914
1739209849.8958972;-45.120503652039325
1739209849.8958998;-33.981070128970906
1739209849.8959024;-38.13080360867914
1739209849.8959048;-38.13080360867914
1739209849.8959074;-45.120503652039325
1739209849.89591;-38.13080360867914
1739209849.8959126;-38.13080360867914
1739209849.8959153;-45.120503652039325
1739209849.895918;-45.120503652039325
1739209849.8959203;-45.120503652039325
1739209849.895923;-45.120503652039325
1739209849.8959255;-45.120503652039325
1739209849.8959281;-45.120503652039325
1739209849.8959308;-38.13080360867914
1739209849.8959332;-45.120503652039325
1739209849.8959358;-45.120503652039325
1739209849.8959384;-38.13080360867914
1739209849.895941;-33.981070128970906
1739209849.8959436;-45.120503652039325
1739209849.8959463;-45.120503652039325
1739209849.8959486;-45.120503652039325
1739209849.8959513;-45.120503652039325
1739209849.895954;-45.120503652039325
1739209849.8959565;-38.13080360867914
1739209849.8959591;-45.120503652039325
1739209849.8959615;-33.981070128970906
1739209849.8959641;-45.120503652039325
1739209849.8959668;-38.13080360867914
1739209849.8959694;-45.120503652039325
1739209849.895972;-38.13080360867914
1739209849.8959746;-33.981070128970906
1739209849.895977;-38.13080360867914
1739209849.8959796;-45.120503652039325
1739209849.8959823;-38.13080360867914
1739209849.895985;-38.13080360867914
1739209849.8959875;-38.13080360867914
1739209849.8959901;-45.120503652039325
1739209849.8959925;-45.120503652039325
1739209849.8959951;-38.13080360867914
1739209849.8959978;-45.120503652039325
1739209849.8960004;-45.120503652039325
1739209849.896003;-45.120503652039325
1739209849.8960054;-45.120503652039325
1739209849.896008;-45.120503652039325
1739209849.8960106;-45.120503652039325
1739209849.8960133;-38.13080360867914
1739209849.896016;-45.120503652039325
1739209849.8960185;-38.13080360867914
1739209849.896021;-45.120503652039325
1739209849.8960235;-38.13080360867914
1739209849.8960261;-30.49652367304973
1739209849.8960288;-38.13080360867914
1739209849.8960314;-33.981070128970906
1739209849.8960338;-38.13080360867914
1739209849.8960364;-45.120503652039325
1739209849.896039;-38.13080360867914
1739209849.8960416;-35.57807855764607
1739209849.8960443;-38.13080360867914
1739209849.8960469;-45.120503652039325
1739209849.8960493;-45.120503652039325
1739209849.896052;-45.120503652039325
1739209849.8960545;-45.120503652039325
1739209849.8960571;-45.120503652039325
1739209849.8960598;-45.120503652039325
1739209849.8960621;-45.120503652039325
1739209849.8960648;-45.120503652039325
1739209849.8960674;-38.13080360867914
1739209849.89607;-38.13080360867914
1739209849.8960726;-35.57807855764607
1739209849.8960752;-38.13080360867914
1739209849.8960776;-38.13080360867914
1739209849.8960803;-38.13080360867914
1739209849.8960829;-35.57807855764607
1739209849.8960855;-38.13080360867914
1739209849.8960881;-35.57807855764607
1739209849.8960905;-35.57807855764607
1739209849.8960931;-38.13080360867914
1739209849.8960958;-45.120503652039325
1739209849.8960984;-38.13080360867914
1739209849.896101;-45.120503652039325
1739209849.8961036;-45.120503652039325
1739209849.896106;-45.120503652039325
1739209849.8961086;-33.981070128970956
1739209849.8961112;-45.120503652039325
1739209849.8961139;-45.120503652039325
1739209849.8961165;-45.120503652039325
1739209849.8961189;-38.13080360867914
1739209849.8961215;-38.13080360867914
1739209849.8961241;-38.13080360867914
1739209849.8961267;-45.120503652039325
1739209849.8961294;-26.035653463252796
1739209849.896132;-32.816014438256545
1739209849.8961344;-45.120503652039325
1739209849.896137;-38.13080360867914
1739209849.8961396;-35.57807855764607
1739209849.8961422;-38.13080360867914
1739209849.8961449;-45.120503652039325
1739209849.8961473;-38.13080360867914
1739209849.8961499;-45.120503652039325
1739209849.8961525;-38.13080360867914
1739209849.896155;-45.120503652039325
1739209849.8961577;-45.120503652039325
1739209849.8961604;-45.120503652039325
1739209849.8961627;-33.981070128970906
1739209849.8961654;-45.120503652039325
1739209849.896168;-45.120503652039325
1739209849.8961706;-45.120503652039325
1739209849.8961732;-38.13080360867914
1739209849.8961756;-45.120503652039325
1739209849.8961782;-38.13080360867914
1739209849.8961809;-38.13080360867914
1739209849.8961835;-38.13080360867914
1739209849.896186;-45.120503652039325
1739209849.8961887;-45.120503652039325
1739209849.8961911;-28.21854285175415
1739209849.8961937;-32.816014438256545
1739209849.8961964;-45.120503652039325
1739209849.896199;-38.13080360867914
1739209849.8962016;-32.816014438256545
1739209849.8962042;-38.13080360867914
1739209849.8962066;-45.120503652039325
1739209849.8962092;-35.57807855764607
1739209849.8962119;-45.120503652039325
1739209849.8962145;-38.13080360867914
1739209849.896217;-32.816014438256545
1739209849.8962195;-35.57807855764607
1739209849.896222;-38.13080360867914
1739209849.8962247;-45.120503652039325
1739209849.8962274;-38.13080360867914
1739209849.89623;-38.13080360867914
1739209849.8962326;-35.57807855764607
1739209849.896235;-33.981070128970906
1739209849.8962376;-38.13080360867914
1739209849.8962402;-38.13080360867914
1739209849.8962429;-45.120503652039325
1739209849.8962455;-45.120503652039325
1739209849.8962479;-38.13080360867914
1739209849.8962505;-45.120503652039325
1739209849.896253;-38.13080360867914
1739209849.8962557;-35.57807855764607
1739209849.8962584;-38.13080360867914
1739209849.896261;-38.13080360867914
1739209849.8962634;-38.13080360867914
1739209849.896266;-33.981070128970906
1739209849.8962686;-38.13080360867914
1739209849.8962712;-33.981070128970906
1739209849.8962739;-45.120503652039325
1739209849.8962762;-45.120503652039325
1739209849.8962789;-38.13080360867914
1739209849.8962815;-38.13080360867914
1739209849.896284;-45.120503652039325
1739209849.8962867;-38.13080360867914
1739209849.8962893;-35.57807855764607
1739209849.8962917;-38.13080360867914
1739209849.8962944;-45.120503652039325
1739209849.896297;-38.13080360867914
1739209849.8962996;-45.120503652039325
1739209849.8963022;-38.13080360867914
1739209849.8963046;-45.120503652039325
1739209849.8963072;-45.120503652039325
1739209849.8963099;-45.120503652039325
1739209849.8963125;-45.120503652039325
1739209849.896315;-45.120503652039325
1739209849.8963177;-45.120503652039325
1739209849.89632;-45.120503652039325
1739209849.8963227;-45.120503652039325
1739209849.8963253;-32.816014438256545
1739209849.896328;-32.816014438256545
1739209849.8963306;-45.120503652039325
1739209849.896333;-45.120503652039325
1739209849.8963356;-38.13080360867914
1739209849.8963382;-31.141103565318915
1739209849.8963408;-38.13080360867914
1739209849.8963435;-38.13080360867914
1739209849.896346;-38.13080360867914
1739209849.8963485;-31.141103565318915
1739209849.896351;-38.13080360867914
1739209849.8963537;-38.13080360867914
1739209849.8963563;-32.816014438256545
1739209849.896359;-35.57807855764607
1739209849.8963614;-45.120503652039325
1739209849.896364;-45.120503652039325
1739209849.8963666;-45.120503652039325
1739209849.8963692;-38.13080360867914
1739209849.8963718;-38.13080360867914
1739209849.8963745;-45.120503652039325
1739209849.8963768;-45.120503652039325
1739209849.8963795;-38.13080360867914
1739209849.896382;-32.816014438256545
1739209849.8963847;-38.13080360867914
1739209849.8963873;-45.120503652039325
1739209849.8963897;-38.13080360867914
1739209849.8963923;-38.13080360867914
1739209849.896395;-38.13080360867914
1739209849.8963976;-45.120503652039325
1739209849.8964002;-35.57807855764607
1739209849.8964028;-33.981070128970906
1739209849.8964052;-35.57807855764607
1739209849.8964078;-45.120503652039325
1739209849.8964105;-38.13080360867914
1739209849.896413;-38.13080360867914
1739209849.8964157;-45.120503652039325
1739209849.8964183;-38.13080360867914
1739209849.8964207;-33.981070128970906
