CAN Message; 0x24:0ab85e9716b6f081
1739209602.043702;-31.141103565318915
1739209602.0437062;-35.57807855764607
1739209602.0437107;-38.13080360867914
1739209602.043715;-45.120503652039325
1739209602.0437193;-38.13080360867914
1739209602.0437236;-38.13080360867914
1739209602.043728;-45.120503652039325
1739209602.0437324;-45.120503652039325
1739209602.0437367;-38.13080360867914
1739209602.043741;-45.120503652039325
1739209602.0437453;-38.13080360867914
1739209602.0437498;-38.13080360867914
1739209602.043754;-45.120503652039325
1739209602.0437584;-45.120503652039325
1739209602.0437627;-45.120503652039325
1739209602.0437672;-45.120503652039325
1739209602.0437715;-45.120503652039325
1739209602.0437758;-45.120503652039325
1739209602.04378;-38.13080360867914
1739209602.0437844;-38.13080360867914
1739209602.043789;-45.120503652039325
1739209602.0437932;-38.13080360867914
1739209602.0437975;-45.120503652039325
1739209602.0438018;-38.13080360867914
1739209602.0438063;-27.267205301931607
1739209602.0438106;-35.57807855764607
1739209602.043815;-38.13080360867914
1739209602.0438192;-45.120503652039325
1739209602.0438235;-45.120503652039325
1739209602.043828;-33.981070128970906
1739209602.0438323;-38.13080360867914
1739209602.0438366;-45.120503652039325
1739209602.043841;-27.877744956031414
1739209602.0438452;-38.13080360867914
1739209602.0438497;-38.13080360867914
1739209602.043854;-38.13080360867914
1739209602.0438583;-45.120503652039325
1739209602.0438626;-45.120503652039325
1739209602.043867;-38.13080360867914
1739209602.0438714;-32.816014438256545
1739209602.0438757;-31.141103565318915
1739209602.04388;-38.13080360867914
1739209602.0438843;-38.13080360867914
1739209602.0438888;-38.13080360867914
1739209602.043893;-35.57807855764607
1739209602.0438974;-38.13080360867914
1739209602.0439017;-45.120503652039325
1739209602.0439062;-45.120503652039325
1739209602.0439105;-38.13080360867914
1739209602.0439148;-38.13080360867914
1739209602.043919;-45.120503652039325
1739209602.0439234;-45.120503652039325
1739209602.043928;-38.13080360867914
1739209602.0439322;-45.120503652039325
1739209602.0439365;-38.13080360867914
1739209602.0439408;-45.120503652039325
1739209602.0439453;-45.120503652039325
1739209602.0439496;-45.120503652039325
1739209602.043954;-38.13080360867914
1739209602.0439582;-32.816014438256545
1739209602.0439625;-38.13080360867914
1739209602.043967;-45.120503652039325
1739209602.0439713;-45.120503652039325
1739209602.0439756;-38.13080360867914
1739209602.04398;-33.981070128970906
1739209602.0439844;-45.120503652039325
1739209602.0439887;-45.120503652039325
1739209602.043993;-45.120503652039325
1739209602.0439973;-45.120503652039325
1739209602.0440016;-32.816014438256545
1739209602.044006;-38.13080360867914
1739209602.0440104;-45.120503652039325
1739209602.0440147;-30.49652367304973
1739209602.044019;-38.13080360867914
1739209602.0440233;-38.13080360867914
1739209602.0440278;-35.57807855764607
1739209602.044032;-38.13080360867914
1739209602.0440364;-45.120503652039325
1739209602.0440407;-45.120503652039325
1739209602.0440452;-35.57807855764607
1739209602.0440495;-38.13080360867914
1739209602.0440538;-38.13080360867914
1739209602.044058;-38.13080360867914
1739209602.0440624;-45.120503652039325
1739209602.044067;-38.13080360867914
1739209602.0440712;-38.13080360867914
1739209602.0440755;-38.13080360867914
1739209602.0440798;-45.120503652039325
1739209602.0440843;-38.13080360867914
1739209602.0440886;-38.13080360867914
1739209602.044093;-45.120503652039325
1739209602.0440972;-45.120503652039325
1739209602.0441015;-45.120503652039325
1739209602.044106;-45.120503652039325
1739209602.0441103;-38.13080360867914
1739209602.0441146;-45.120503652039325
1739209602.044119;-45.120503652039325
1739209602.0441234;-38.13080360867914
1739209602.0441277;-45.120503652039325
1739209602.044132;-45.120503652039325
1739209602.0441363;-38.13080360867914
1739209602.0441406;-33.981070128970906
1739209602.044145;-38.13080360867914
1739209602.0441494;-45.120503652039325
1739209602.0441537;-45.120503652039325
1739209602.044158;-38.13080360867914
1739209602.0441625;-38.13080360867914
1739209602.0441668;-45.120503652039325
1739209602.044171;-45.120503652039325
1739209602.0441754;-38.13080360867914
1739209602.0441797;-35.57807855764607
1739209602.0441842;-45.120503652039325
1739209602.0441885;-45.120503652039325
1739209602.0441928;-45.120503652039325
1739209602.044197;-45.120503652039325
1739209602.0442016;-35.57807855764607
1739209602.044206;-35.57807855764607
1739209602.0442102;-38.13080360867914
1739209602.0442145;-45.120503652039325
1739209602.0442188;-35.57807855764607
1739209602.0442233;-38.13080360867914
1739209602.0442276;-38.13080360867914
1739209602.044232;-35.57807855764607
1739209602.0442362;-35.57807855764607
1739209602.0442405;-38.13080360867914
1739209602.044245;-35.57807855764607
1739209602.0442493;-35.57807855764607
1739209602.0442536;-45.120503652039325
1739209602.0442579;-33.981070128970906
1739209602.0442624;-45.120503652039325
1739209602.0442667;-45.120503652039325
1739209602.044271;-45.120503652039325
1739209602.0442753;-38.13080360867914
1739209602.0442796;-33.981070128970906
1739209602.044284;-45.120503652039325
1739209602.0442884;-38.13080360867914
1739209602.0442927;-45.120503652039325
1739209602.044297;-32.816014438256545
1739209602.0443015;-33.981070128970906
1739209602.0443058;-45.120503652039325
1739209602.04431;-45.120503652039325
1739209602.0443144;-35.57807855764607
1739209602.0443187;-32.816014438256545
1739209602.0443232;-45.120503652039325
1739209602.0443275;-38.13080360867914
1739209602.0443318;-45.120503652039325
1739209602.044336;-45.120503652039325
1739209602.0443406;-45.120503652039325
1739209602.044345;-38.13080360867914
1739209602.0443492;-38.13080360867914
1739209602.0443535;-45.120503652039325
1739209602.0443578;-38.13080360867914
1739209602.0443623;-45.120503652039325
1739209602.0443666;-35.57807855764607
1739209602.044371;-38.13080360867914
1739209602.0443752;-38.13080360867914
1739209602.0443797;-38.13080360867914
1739209602.044384;-38.13080360867914
1739209602.0443883;-35.57807855764607
1739209602.0443926;-38.13080360867914
1739209602.0443969;-38.13080360867914
1739209602.0444014;-45.120503652039325
1739209602.0444057;-38.13080360867914
1739209602.04441;-45.120503652039325
1739209602.0444143;-38.13080360867914
1739209602.0444186;-38.13080360867914
1739209602.044423;-45.120503652039325
1739209602.0444274;-45.120503652039325
1739209602.0444317;-38.13080360867914
1739209602.044436;-38.13080360867914
1739209602.0444405;-45.120503652039325
1739209602.0444448;-38.13080360867914
1739209602.044449;-38.13080360867914
1739209602.0444534;-32.816014438256545
1739209602.0444577;-45.120503652039325
1739209602.0444622;-45.120503652039325
1739209602.0444665;-38.13080360867914
1739209602.0444708;-29.438486411369333
1739209602.044475;-27.267205301931607
1739209602.0444796;-45.120503652039325
1739209602.044484;-38.13080360867914
1739209602.0444882;-45.120503652039325
1739209602.0444925;-38.13080360867914
1739209602.0444968;-38.13080360867914
1739209602.0445013;-35.57807855764607
1739209602.0445056;-45.120503652039325
1739209602.04451;-32.81601443825658
1739209602.0445142;-38.13080360867914
1739209602.0445187;-45.120503652039325
1739209602.044523;-45.120503652039325
1739209602.0445273;-45.120503652039325
1739209602.0445316;-33.981070128970906
1739209602.0445359;-45.120503652039325
1739209602.0445404;-35.57807855764607
1739209602.0445447;-27.267205301931607
1739209602.044549;-45.120503652039325
1739209602.0445533;-38.13080360867914
1739209602.0445578;-32.816014438256545
1739209602.044562;-38.13080360867914
1739209602.0445664;-45.120503652039325
1739209602.0445707;-38.13080360867914
1739209602.044575;-38.13080360867914
1739209602.0445795;-35.57807855764607
1739209602.0445838;-45.120503652039325
1739209602.044588;-45.120503652039325
1739209602.0445924;-38.13080360867914
1739209602.044597;-38.13080360867914
1739209602.0446012;-45.120503652039325
1739209602.0446055;-38.13080360867914
1739209602.0446098;-45.120503652039325
1739209602.044614;-35.57807855764607
1739209602.0446186;-35.57807855764607
1739209602.044623;-38.13080360867914
1739209602.0446272;-45.120503652039325
1739209602.0446315;-38.13080360867914
1739209602.0446358;-38.13080360867914
1739209602.0446403;-38.13080360867914
1739209602.0446446;-45.120503652039325
1739209602.044649;-33.981070128970906
1739209602.0446532;-38.13080360867914
1739209602.0446577;-38.13080360867914
1739209602.044662;-38.13080360867914
1739209602.0446663;-38.13080360867914
1739209602.0446706;-38.13080360867914
1739209602.0446749;-45.120503652039325
1739209602.0446794;-38.13080360867914
1739209602.0446837;-38.13080360867914
1739209602.044688;-45.120503652039325
1739209602.0446923;-45.120503652039325
1739209602.0446968;-35.57807855764607
1739209602.044701;-35.57807855764607
1739209602.0447054;-45.120503652039325
1739209602.0447097;-45.120503652039325
1739209602.044714;-45.120503652039325
1739209602.0447185;-31.141103565318915
1739209602.0447228;-38.13080360867914
1739209602.044727;-45.120503652039325
1739209602.0447314;-45.120503652039325
1739209602.044736;-38.13080360867914
1739209602.0447402;-35.57807855764607
1739209602.0447445;-45.120503652039325
1739209602.0447488;-38.13080360867914
1739209602.044753;-31.141103565318915
1739209602.0447576;-31.141103565318915
1739209602.044762;-33.981070128970906
1739209602.0447662;-38.13080360867914
1739209602.0447705;-45.120503652039325
1739209602.044775;-45.120503652039325
1739209602.0447793;-33.981070128970906
1739209602.0447836;-38.13080360867914
1739209602.044788;-38.13080360867914
1739209602.0447922;-45.120503652039325
1739209602.0447967;-38.13080360867914
1739209602.044801;-38.13080360867914
1739209602.0448053;-38.13080360867914
1739209602.0448096;-38.13080360867914
1739209602.0448139;-33.981070128970906
1739209602.0448184;-38.13080360867914
1739209602.0448227;-45.120503652039325
1739209602.044827;-32.816014438256545
1739209602.0448313;-38.13080360867914
1739209602.0448358;-45.120503652039325
1739209602.04484;-38.13080360867914
1739209602.0448444;-38.13080360867914
1739209602.0448487;-38.13080360867914
1739209602.044853;-38.13080360867914
1739209602.0448575;-33.981070128970906
1739209602.0448618;-38.13080360867914
1739209602.044866;-38.13080360867914
1739209602.0448704;-32.816014438256545
1739209602.044875;-38.13080360867914
1739209602.0448792;-45.120503652039325
1739209602.0448835;-45.120503652039325
1739209602.0448878;-33.981070128970906
1739209602.044892;-38.13080360867914
1739209602.0448966;-38.13080360867914
1739209602.044901;-45.120503652039325
1739209602.0449052;-45.120503652039325
1739209602.0449095;-33.981070128970906
1739209602.044914;-32.816014438256545
1739209602.0449183;-45.120503652039325
1739209602.0449226;-45.120503652039325
1739209602.044927;-33.981070128970906
1739209602.0449312;-38.13080360867914
1739209602.0449357;-38.13080360867914
1739209602.04494;-45.120503652039325
1739209602.0449443;-45.120503652039325
1739209602.0449486;-45.120503652039325
1739209602.044953;-45.120503652039325
1739209602.0449574;-45.120503652039325
1739209602.0449617;-45.120503652039325
1739209602.044966;-45.120503652039325
1739209602.0449703;-45.120503652039325
1739209602.0449748;-45.120503652039325
1739209602.044979;-33.981070128970906
1739209602.0449834;-33.981070128970906
1739209602.0449877;-45.120503652039325
1739209602.044992;-38.13080360867914
1739209602.0449965;-45.120503652039325
1739209602.0450008;-35.57807855764607
1739209602.045005;-38.13080360867914
1739209602.0450094;-32.816014438256545
1739209602.045014;-38.13080360867914
1739209602.0450182;-45.120503652039325
1739209602.0450225;-33.981070128970906
1739209602.0450268;-45.120503652039325
1739209602.045031;-38.13080360867914
1739209602.0450356;-45.120503652039325
1739209602.04504;-45.120503652039325
1739209602.0450442;-38.13080360867914
1739209602.0450485;-45.120503652039325
1739209602.045053;-45.120503652039325
1739209602.0450573;-45.120503652039325
1739209602.0450616;-45.120503652039325
1739209602.0450659;-45.120503652039325
1739209602.0450702;-32.816014438256545
1739209602.0450747;-38.13080360867914
1739209602.045079;-45.120503652039325
1739209602.0450833;-38.13080360867914
1739209602.0450876;-38.13080360867914
1739209602.045092;-33.981070128970906
1739209602.0450964;-45.120503652039325
1739209602.0451007;-45.120503652039325
1739209602.045105;-45.120503652039325
1739209602.0451093;-45.120503652039325
1739209602.0451138;-45.120503652039325
1739209602.045118;-33.981070128970906
1739209602.0451224;-45.120503652039325
1739209602.0451267;-38.13080360867914
1739209602.0451312;-35.57807855764607
1739209602.0451355;-31.141103565318915
1739209602.0451398;-45.120503652039325
1739209602.045144;-45.120503652039325
1739209602.0451484;-38.13080360867914
1739209602.045153;-35.57807855764607
1739209602.0451572;-32.816014438256545
1739209602.0451615;-38.13080360867914
1739209602.0451658;-38.13080360867914
1739209602.0451703;-45.120503652039325
1739209602.0451746;-29.438486411369333
1739209602.045179;-28.58837851428586
1739209602.0451832;-45.120503652039325
1739209602.0451875;-38.13080360867914
1739209602.045192;-45.120503652039325
1739209602.0451963;-38.13080360867914
1739209602.0452006;-45.120503652039325
1739209602.0452049;-38.13080360867914
1739209602.0452092;-45.120503652039325
1739209602.0452137;-38.13080360867914
1739209602.045218;-38.13080360867914
1739209602.0452223;-45.120503652039325
1739209602.0452266;-45.120503652039325
1739209602.045231;-38.13080360867914
1739209602.0452354;-33.981070128970906
1739209602.0452397;-45.120503652039325
1739209602.045244;-33.981070128970906
1739209602.0452483;-30.49652367304973
1739209602.0452528;-38.13080360867914
1739209602.045257;-38.13080360867914
1739209602.0452614;-38.13080360867914
1739209602.0452657;-35.57807855764607
1739209602.0452702;-45.120503652039325
1739209602.0452745;-38.13080360867914
1739209602.0452788;-45.120503652039325
1739209602.045283;-45.120503652039325
1739209602.0452874;-45.120503652039325
1739209602.045292;-38.13080360867914
1739209602.0452962;-45.120503652039325
1739209602.0453005;-45.120503652039325
1739209602.0453048;-45.120503652039325
1739209602.0453093;-45.120503652039325
1739209602.0453136;-35.57807855764607
1739209602.045318;-45.120503652039325
1739209602.0453222;-45.120503652039325
1739209602.0453265;-38.13080360867914
1739209602.045331;-45.120503652039325
1739209602.0453353;-45.120503652039325
1739209602.0453396;-45.120503652039325
1739209602.0453439;-45.120503652039325
1739209602.0453484;-45.120503652039325
1739209602.0453527;-35.57807855764607
1739209602.045357;-38.13080360867914
1739209602.0453613;-38.13080360867914
1739209602.0453656;-45.120503652039325
1739209602.04537;-45.120503652039325
1739209602.0453744;-35.57807855764607
1739209602.0453787;-38.13080360867914
1739209602.045383;-45.120503652039325
1739209602.0453873;-31.14110356531892
1739209602.0453918;-38.13080360867914
1739209602.045396;-45.120503652039325
1739209602.0454004;-45.120503652039325
1739209602.0454047;-45.120503652039325
1739209602.0454092;-45.120503652039325
1739209602.0454135;-45.120503652039325
1739209602.0454178;-45.120503652039325
1739209602.045422;-28.992665084841942
1739209602.0454264;-45.120503652039325
1739209602.045431;-38.13080360867914
1739209602.0454352;-45.120503652039325
1739209602.0454395;-33.981070128970906
1739209602.0454438;-38.13080360867914
1739209602.0454483;-45.120503652039325
1739209602.0454526;-38.13080360867914
1739209602.045457;-38.13080360867914
1739209602.0454612;-45.120503652039325
1739209602.0454655;-45.120503652039325
1739209602.04547;-45.120503652039325
1739209602.0454743;-45.120503652039325
1739209602.0454786;-38.13080360867914
1739209602.0454829;-32.816014438256545
1739209602.0454874;-38.13080360867914
1739209602.0454917;-31.141103565318915
1739209602.045496;-38.13080360867914
1739209602.0455003;-45.120503652039325
1739209602.0455046;-45.120503652039325
1739209602.045509;-38.13080360867914
1739209602.0455134;-32.816014438256545
1739209602.0455177;-38.13080360867914
1739209602.045522;-45.120503652039325
1739209602.0455265;-33.981070128970906
1739209602.0455308;-33.981070128970906
1739209602.045535;-45.120503652039325
1739209602.0455394;-35.57807855764607
1739209602.0455437;-35.57807855764607
1739209602.0455482;-35.57807855764607
1739209602.0455525;-38.13080360867914
1739209602.0455568;-35.57807855764607
1739209602.045561;-38.13080360867914
1739209602.0455656;-45.120503652039325
1739209602.04557;-45.120503652039325
1739209602.0455742;-35.57807855764607
1739209602.0455785;-38.13080360867914
1739209602.0455828;-45.120503652039325
1739209602.0455873;-45.120503652039325
1739209602.0455916;-45.120503652039325
1739209602.045596;-45.120503652039325
1739209602.0456002;-45.120503652039325
1739209602.0456045;-38.13080360867914
1739209602.045609;-38.13080360867914
1739209602.0456133;-38.13080360867914
1739209602.0456176;-38.13080360867914
1739209602.0456219;-45.120503652039325
1739209602.0456264;-38.13080360867914
1739209602.0456307;-38.13080360867914
1739209602.045635;-45.120503652039325
1739209602.0456393;-38.13080360867914
1739209602.0456436;-45.120503652039325
1739209602.045648;-38.13080360867914
1739209602.0456524;-45.120503652039325
1739209602.0456567;-45.120503652039325
1739209602.045661;-45.120503652039325
1739209602.0456655;-38.13080360867914
1739209602.0456698;-35.57807855764607
1739209602.045674;-38.13080360867914
1739209602.0456784;-45.120503652039325
1739209602.0456827;-45.120503652039325
1739209602.0456872;-32.816014438256545
1739209602.0456915;-38.13080360867914
1739209602.0456958;-45.120503652039325
1739209602.0457;-45.120503652039325
1739209602.0457046;-45.120503652039325
1739209602.045709;-45.120503652039325
1739209602.0457132;-38.13080360867914
1739209602.0457175;-38.13080360867914
1739209602.0457218;-38.13080360867914
1739209602.0457263;-38.13080360867914
1739209602.0457306;-45.120503652039325
1739209602.045735;-45.120503652039325
1739209602.0457392;-45.120503652039325
1739209602.0457437;-38.13080360867914
1739209602.045748;-45.120503652039325
1739209602.0457523;-38.13080360867914
1739209602.0457566;-45.120503652039325
1739209602.0457609;-45.120503652039325
1739209602.0457654;-35.57807855764607
1739209602.0457697;-38.13080360867914
1739209602.045774;-32.816014438256545
1739209602.0457783;-38.13080360867914
1739209602.0457826;-38.13080360867914
1739209602.045787;-45.120503652039325
1739209602.0457914;-35.57807855764607
1739209602.0457957;-35.57807855764607
1739209602.0458;-45.120503652039325
1739209602.0458045;-38.13080360867914
1739209602.0458088;-45.120503652039325
1739209602.045813;-45.120503652039325
1739209602.0458174;-45.120503652039325
1739209602.0458217;-45.120503652039325
1739209602.0458262;-45.120503652039325
1739209602.0458305;-45.120503652039325
1739209602.0458348;-38.13080360867914
1739209602.045839;-45.120503652039325
1739209602.0458436;-38.13080360867914
1739209602.045848;-38.13080360867914
1739209602.0458522;-45.120503652039325
1739209602.0458565;-38.13080360867914
1739209602.0458608;-32.816014438256545
1739209602.0458653;-38.13080360867914
1739209602.0458696;-35.57807855764607
1739209602.0458739;-38.13080360867914
1739209602.0458782;-45.120503652039325
1739209602.0458827;-38.13080360867914
1739209602.045887;-35.57807855764607
1739209602.0458913;-38.13080360867914
1739209602.0458956;-45.120503652039325
1739209602.0458999;-45.120503652039325
1739209602.0459044;-45.120503652039325
1739209602.0459087;-45.120503652039325
1739209602.045913;-45.120503652039325
1739209602.0459173;-45.120503652039325
1739209602.0459218;-45.120503652039325
1739209602.045926;-45.120503652039325
1739209602.0459304;-32.816014438256545
1739209602.0459347;-38.13080360867914
1739209602.045939;-45.120503652039325
1739209602.0459435;-45.120503652039325
1739209602.0459478;-29.438486411369333
1739209602.045952;-30.49652367304973
1739209602.0459564;-45.120503652039325
1739209602.0459607;-45.120503652039325
1739209602.0459652;-45.120503652039325
1739209602.0459695;-45.120503652039325
1739209602.0459738;-45.120503652039325
1739209602.045978;-38.13080360867914
1739209602.0459826;-38.13080360867914
1739209602.045987;-38.13080360867914
1739209602.0459912;-38.13080360867914
1739209602.0459955;-38.13080360867914
1739209602.0459998;-45.120503652039325
1739209602.0460043;-38.13080360867914
1739209602.0460086;-38.13080360867914
1739209602.0460129;-45.120503652039325
1739209602.0460172;-27.8777449560314
1739209602.0460217;-27.8777449560314
1739209602.046026;-38.13080360867914
1739209602.0460303;-38.13080360867914
1739209602.0460346;-35.57807855764607
1739209602.0460389;-38.13080360867914
1739209602.0460434;-45.120503652039325
1739209602.0460477;-38.13080360867914
1739209602.046052;-45.120503652039325
1739209602.0460563;-45.120503652039325
1739209602.0460608;-38.13080360867914
1739209602.046065;-45.120503652039325
1739209602.0460694;-38.13080360867914
1739209602.0460737;-45.120503652039325
1739209602.046078;-38.13080360867914
1739209602.0460825;-38.13080360867914
1739209602.0460868;-31.141103565318893
1739209602.046091;-31.141103565318915
1739209602.0460954;-45.120503652039325
1739209602.0461;-38.13080360867914
1739209602.0461042;-35.57807855764607
1739209602.0461085;-38.13080360867914
1739209602.0461128;-38.13080360867914
1739209602.046117;-38.13080360867914
1739209602.0461216;-45.120503652039325
1739209602.046126;-45.120503652039325
1739209602.0461302;-35.57807855764607
1739209602.0461345;-38.13080360867914
1739209602.046139;-45.120503652039325
1739209602.0461433;-45.120503652039325
1739209602.0461476;-38.13080360867914
1739209602.0461519;-38.13080360867914
1739209602.0461562;-45.120503652039325
1739209602.0461607;-38.13080360867914
1739209602.046165;-35.57807855764607
1739209602.0461693;-38.13080360867914
1739209602.0461736;-45.120503652039325
1739209602.0461779;-45.120503652039325
1739209602.0461824;-45.120503652039325
1739209602.0461867;-38.13080360867914
1739209602.046191;-35.57807855764607
1739209602.0461953;-28.992665084841942
1739209602.0461998;-45.120503652039325
1739209602.046204;-45.120503652039325
1739209602.0462084;-35.57807855764607
1739209602.0462127;-33.981070128970906
1739209602.046217;-45.120503652039325
1739209602.0462215;-45.120503652039325
1739209602.0462258;-33.981070128970906
1739209602.04623;-32.816014438256545
1739209602.0462344;-45.120503652039325
1739209602.046239;-45.120503652039325
1739209602.0462432;-45.120503652039325
1739209602.0462475;-45.120503652039325
1739209602.0462518;-38.13080360867914
1739209602.046256;-45.120503652039325
1739209602.0462606;-45.120503652039325
1739209602.046265;-31.141103565318915
1739209602.0462692;-45.120503652039325
1739209602.0462735;-45.120503652039325
1739209602.046278;-45.120503652039325
1739209602.0462823;-38.13080360867914
1739209602.0462866;-45.120503652039325
1739209602.0462909;-45.120503652039325
1739209602.0462952;-38.13080360867914
1739209602.0462997;-38.13080360867914
1739209602.046304;-38.13080360867914
1739209602.0463083;-45.120503652039325
1739209602.0463126;-45.120503652039325
1739209602.046317;-38.13080360867914
1739209602.0463214;-45.120503652039325
1739209602.0463257;-38.13080360867914
1739209602.04633;-33.981070128970906
1739209602.0463343;-45.120503652039325
1739209602.0463388;-45.120503652039325
1739209602.046343;-38.13080360867914
1739209602.0463474;-38.13080360867914
1739209602.0463517;-45.120503652039325
1739209602.046356;-38.13080360867914
1739209602.0463605;-38.13080360867914
1739209602.0463648;-45.120503652039325
1739209602.046369;-45.120503652039325
1739209602.0463734;-38.13080360867914
1739209602.046378;-45.120503652039325
1739209602.0463822;-38.13080360867914
1739209602.0463865;-33.981070128970906
1739209602.0463908;-45.120503652039325
1739209602.046395;-45.120503652039325
1739209602.0463996;-45.120503652039325
1739209602.046404;-38.13080360867914
1739209602.0464082;-45.120503652039325
1739209602.0464125;-38.13080360867914
1739209602.046417;-35.57807855764607
1739209602.0464213;-38.13080360867914
1739209602.0464256;-45.120503652039325
1739209602.0464299;-45.120503652039325
1739209602.0464342;-35.57807855764607
1739209602.0464387;-31.141103565318915
1739209602.046443;-38.13080360867914
1739209602.0464473;-45.120503652039325
1739209602.0464516;-38.13080360867914
1739209602.046456;-38.13080360867914
1739209602.0464604;-35.57807855764607
1739209602.0464647;-38.13080360867914
1739209602.046469;-38.13080360867914
1739209602.0464733;-38.13080360867914
1739209602.0464778;-45.120503652039325
1739209602.046482;-45.120503652039325
1739209602.0464864;-35.57807855764607
1739209602.0464907;-45.120503652039325
1739209602.0464952;-45.120503652039325
1739209602.0464995;-45.120503652039325
1739209602.0465038;-45.120503652039325
1739209602.046508;-45.120503652039325
1739209602.0465124;-38.13080360867914
1739209602.046517;-38.13080360867914
1739209602.0465212;-45.120503652039325
1739209602.0465255;-38.13080360867914
1739209602.0465298;-35.57807855764607
1739209602.046534;-33.981070128970906
1739209602.0465386;-45.120503652039325
1739209602.046543;-45.120503652039325
1739209602.0465472;-33.981070128970906
1739209602.0465515;-38.13080360867914
1739209602.046556;-38.13080360867914
1739209602.0465603;-38.13080360867914
1739209602.0465646;-35.57807855764607
1739209602.0465689;-45.120503652039325
1739209602.0465732;-33.981070128970906
1739209602.0465777;-30.49652367304973
1739209602.046582;-45.120503652039325
1739209602.0465863;-45.120503652039325
1739209602.0465906;-45.120503652039325
1739209602.046595;-38.13080360867914
1739209602.0465994;-38.13080360867914
1739209602.0466037;-45.120503652039325
1739209602.046608;-35.57807855764607
1739209602.0466123;-38.13080360867914
1739209602.0466168;-35.57807855764607
1739209602.046621;-38.13080360867914
1739209602.0466254;-45.120503652039325
1739209602.0466297;-45.120503652039325
1739209602.0466342;-35.57807855764607
1739209602.0466385;-35.57807855764607
1739209602.0466428;-45.120503652039325
1739209602.046647;-38.13080360867914
1739209602.0466514;-45.120503652039325
1739209602.046656;-38.13080360867914
1739209602.0466602;-45.120503652039325
1739209602.0466645;-38.13080360867914
1739209602.0466688;-38.13080360867914
1739209602.0466733;-45.120503652039325
1739209602.0466776;-38.13080360867914
1739209602.046682;-45.120503652039325
1739209602.0466862;-35.57807855764607
1739209602.0466905;-32.816014438256545
1739209602.046695;-38.13080360867914
1739209602.0466993;-38.13080360867914
1739209602.0467036;-38.13080360867914
1739209602.0467079;-38.13080360867914
1739209602.0467124;-38.13080360867914
1739209602.0467167;-45.120503652039325
1739209602.046721;-45.120503652039325
1739209602.0467253;-45.120503652039325
1739209602.0467296;-45.120503652039325
1739209602.046734;-45.120503652039325
1739209602.0467384;-45.120503652039325
1739209602.0467427;-45.120503652039325
1739209602.046747;-35.57807855764607
1739209602.0467513;-45.120503652039325
1739209602.0467558;-45.120503652039325
1739209602.04676;-45.120503652039325
1739209602.0467644;-45.120503652039325
1739209602.0467687;-45.120503652039325
1739209602.0467732;-32.816014438256545
1739209602.0467775;-35.57807855764607
1739209602.0467818;-45.120503652039325
1739209602.046786;-38.13080360867914
1739209602.0467904;-32.816014438256545
1739209602.046795;-32.816014438256545
1739209602.0467992;-45.120503652039325
1739209602.0468035;-38.13080360867914
1739209602.0468078;-45.120503652039325
1739209602.0468123;-38.13080360867914
1739209602.0468166;-38.13080360867914
1739209602.0468209;-33.981070128970906
1739209602.0468252;-45.120503652039325
1739209602.0468295;-35.57807855764607
1739209602.046834;-35.57807855764607
1739209602.0468383;-45.120503652039325
1739209602.0468426;-38.13080360867914
1739209602.0468469;-45.120503652039325
1739209602.0468514;-38.13080360867914
1739209602.0468557;-45.120503652039325
1739209602.04686;-29.438486411369333
1739209602.0468643;-28.992665084841942
1739209602.0468686;-45.120503652039325
1739209602.046873;-38.13080360867914
1739209602.0468774;-35.57807855764607
1739209602.0468817;-33.981070128970906
1739209602.046886;-45.120503652039325
1739209602.0468905;-38.13080360867914
1739209602.0468948;-45.120503652039325
1739209602.046899;-38.13080360867914
1739209602.0469034;-35.57807855764607
1739209602.0469077;-45.120503652039325
1739209602.0469122;-45.120503652039325
1739209602.0469165;-45.120503652039325
1739209602.0469208;-35.57807855764607
1739209602.046925;-38.13080360867914
1739209602.0469294;-33.981070128970906
1739209602.046934;-31.141103565318915
1739209602.0469382;-35.57807855764607
1739209602.0469425;-35.57807855764607
1739209602.0469468;-32.816014438256545
1739209602.0469513;-31.141103565318915
1739209602.0469556;-45.120503652039325
1739209602.0469599;-38.13080360867914
1739209602.0469642;-33.981070128970906
1739209602.0469685;-38.13080360867914
1739209602.046973;-38.13080360867914
1739209602.0469773;-45.120503652039325
1739209602.0469816;-33.981070128970906
1739209602.0469859;-38.13080360867914
1739209602.0469904;-45.120503652039325
1739209602.0469947;-38.13080360867914
1739209602.046999;-35.57807855764607
1739209602.0470033;-45.120503652039325
1739209602.0470076;-38.13080360867914
1739209602.047012;-45.120503652039325
1739209602.0470164;-45.120503652039325
1739209602.0470207;-38.13080360867914
1739209602.047025;-38.13080360867914
1739209602.0470295;-45.120503652039325
1739209602.0470338;-45.120503652039325
1739209602.047038;-28.992665084841942
1739209602.0470424;-45.120503652039325
1739209602.0470467;-38.13080360867914
1739209602.0470512;-45.120503652039325
1739209602.0470555;-45.120503652039325
1739209602.0470598;-35.57807855764607
1739209602.047064;-38.13080360867914
1739209602.0470686;-45.120503652039325
1739209602.047073;-28.218542851754165
1739209602.0470772;-38.13080360867914
1739209602.0470815;-45.120503652039325
1739209602.0470858;-45.120503652039325
1739209602.0470903;-38.13080360867914
1739209602.0470946;-45.120503652039325
1739209602.0470989;-45.120503652039325
1739209602.0471032;-45.120503652039325
1739209602.0471077;-28.992665084841942
1739209602.047112;-45.120503652039325
1739209602.0471163;-38.13080360867914
1739209602.0471206;-38.13080360867914
