CAN Message; 0x62:00298fb27e7d1286
1739209677.9368558;-38.13080360867914
1739209677.9368598;-45.120503652039325
1739209677.936864;-45.120503652039325
1739209677.9368677;-45.120503652039325
1739209677.9368718;-29.438486411369347
1739209677.9368758;-33.981070128970906
1739209677.9368799;-45.120503652039325
1739209677.9368837;-45.120503652039325
1739209677.9368877;-38.13080360867914
1739209677.9368918;-45.120503652039325
1739209677.9368958;-45.120503652039325
1739209677.9368997;-38.13080360867914
1739209677.9369037;-28.992665084841942
1739209677.9369078;-38.13080360867914
1739209677.9369118;-45.120503652039325
1739209677.9369156;-45.120503652039325
1739209677.9369197;-38.13080360867914
1739209677.9369237;-38.13080360867914
1739209677.9369278;-38.13080360867914
1739209677.9369316;-32.816014438256545
1739209677.9369357;-31.141103565318915
1739209677.9369397;-38.13080360867914
1739209677.9369438;-38.13080360867914
1739209677.9369476;-45.120503652039325
1739209677.9369516;-38.13080360867914
1739209677.9369557;-45.120503652039325
1739209677.9369597;-45.120503652039325
1739209677.9369636;-38.13080360867914
1739209677.9369676;-28.58837851428586
1739209677.9369717;-38.13080360867914
1739209677.9369757;-38.13080360867914
1739209677.9369795;-38.13080360867914
1739209677.9369836;-38.13080360867914
1739209677.9369876;-38.13080360867914
1739209677.9369917;-38.13080360867914
1739209677.9369955;-38.13080360867914
1739209677.9369996;-33.981070128970906
1739209677.9370036;-33.981070128970906
1739209677.9370077;-45.120503652039325
1739209677.9370115;-38.13080360867914
1739209677.9370155;-38.13080360867914
1739209677.9370196;-38.13080360867914
1739209677.9370236;-38.13080360867914
1739209677.9370275;-38.13080360867914
1739209677.9370315;-38.13080360867914
1739209677.9370356;-45.120503652039325
1739209677.9370396;-38.13080360867914
1739209677.9370434;-45.120503652039325
1739209677.9370475;-38.13080360867914
1739209677.9370515;-30.49652367304973
1739209677.9370556;-33.981070128970906
1739209677.9370594;-45.120503652039325
1739209677.9370635;-38.13080360867914
1739209677.9370675;-38.13080360867914
1739209677.9370716;-38.13080360867914
1739209677.9370754;-45.120503652039325
1739209677.9370794;-45.120503652039325
1739209677.9370835;-45.120503652039325
1739209677.9370875;-45.120503652039325
1739209677.9370914;-38.13080360867914
1739209677.9370954;-31.141103565318915
1739209677.9370995;-28.992665084841942
1739209677.9371035;-45.120503652039325
1739209677.9371073;-45.120503652039325
1739209677.9371114;-38.13080360867914
1739209677.9371154;-45.120503652039325
1739209677.9371195;-45.120503652039325
1739209677.9371233;-45.120503652039325
1739209677.9371274;-45.120503652039325
1739209677.9371314;-45.120503652039325
1739209677.9371355;-38.13080360867914
1739209677.9371393;-45.120503652039325
1739209677.9371433;-45.120503652039325
1739209677.9371474;-35.57807855764607
1739209677.9371514;-38.13080360867914
1739209677.9371552;-45.120503652039325
1739209677.9371593;-38.13080360867914
1739209677.9371634;-38.13080360867914
1739209677.9371674;-38.13080360867914
1739209677.9371712;-35.57807855764607
1739209677.9371753;-38.13080360867914
1739209677.9371793;-45.120503652039325
1739209677.9371834;-38.13080360867914
1739209677.9371872;-45.120503652039325
1739209677.9371912;-45.120503652039325
1739209677.9371953;-38.13080360867914
1739209677.9371994;-45.120503652039325
1739209677.9372032;-45.120503652039325
1739209677.9372072;-45.120503652039325
1739209677.9372113;-38.13080360867914
1739209677.9372153;-45.120503652039325
1739209677.9372191;-45.120503652039325
1739209677.9372232;-45.120503652039325
1739209677.9372272;-45.120503652039325
1739209677.9372313;-33.981070128970906
1739209677.937235;-38.13080360867914
1739209677.9372392;-45.120503652039325
1739209677.9372432;-33.981070128970906
1739209677.9372473;-33.981070128970906
1739209677.937251;-38.13080360867914
1739209677.9372551;-35.57807855764607
1739209677.9372592;-38.13080360867914
1739209677.9372633;-38.13080360867914
1739209677.937267;-38.13080360867914
1739209677.937271;-45.120503652039325
1739209677.9372752;-45.120503652039325
1739209677.9372792;-45.120503652039325
1739209677.937283;-38.13080360867914
1739209677.937287;-38.13080360867914
1739209677.9372911;-38.13080360867914
1739209677.9372952;-38.13080360867914
1739209677.937299;-38.13080360867914
1739209677.937303;-45.120503652039325
1739209677.9373071;-45.120503652039325
1739209677.9373112;-33.981070128970906
1739209677.937315;-45.120503652039325
1739209677.937319;-45.120503652039325
1739209677.937323;-32.816014438256545
1739209677.9373271;-45.120503652039325
1739209677.937331;-45.120503652039325
1739209677.937335;-45.120503652039325
1739209677.937339;-45.120503652039325
1739209677.9373431;-38.13080360867914
1739209677.937347;-35.57807855764607
1739209677.937351;-45.120503652039325
1739209677.937355;-45.120503652039325
1739209677.937359;-45.120503652039325
1739209677.937363;-45.120503652039325
1739209677.937367;-38.13080360867914
1739209677.937371;-45.120503652039325
1739209677.937375;-33.981070128970906
1739209677.937379;-45.120503652039325
1739209677.937383;-38.13080360867914
1739209677.937387;-30.49652367304973
1739209677.937391;-45.120503652039325
1739209677.9373949;-38.13080360867914
1739209677.937399;-35.57807855764607
1739209677.937403;-38.13080360867914
1739209677.937407;-45.120503652039325
1739209677.9374108;-38.13080360867914
1739209677.937415;-45.120503652039325
1739209677.937419;-45.120503652039325
1739209677.937423;-38.13080360867914
1739209677.9374268;-38.13080360867914
1739209677.9374309;-38.13080360867914
1739209677.937435;-45.120503652039325
1739209677.937439;-38.13080360867914
1739209677.9374428;-38.13080360867914
1739209677.9374468;-45.120503652039325
1739209677.937451;-32.816014438256545
1739209677.937455;-38.13080360867914
1739209677.9374588;-45.120503652039325
1739209677.9374628;-45.120503652039325
1739209677.9374669;-45.120503652039325
1739209677.937471;-38.13080360867914
1739209677.9374747;-38.13080360867914
1739209677.9374788;-38.13080360867914
1739209677.9374828;-45.120503652039325
1739209677.937487;-45.120503652039325
1739209677.9374907;-35.57807855764607
1739209677.9374948;-38.13080360867914
1739209677.9374988;-45.120503652039325
1739209677.9375029;-38.13080360867914
1739209677.9375067;-45.120503652039325
1739209677.9375107;-38.13080360867914
1739209677.9375148;-45.120503652039325
1739209677.9375188;-38.13080360867914
1739209677.9375226;-35.57807855764607
1739209677.9375267;-33.981070128970906
1739209677.9375308;-45.120503652039325
1739209677.9375348;-45.120503652039325
1739209677.9375386;-38.13080360867914
1739209677.9375427;-38.13080360867914
1739209677.9375467;-45.120503652039325
1739209677.9375508;-38.13080360867914
1739209677.9375546;-38.13080360867914
1739209677.9375587;-45.120503652039325
1739209677.9375627;-45.120503652039325
1739209677.9375668;-45.120503652039325
1739209677.9375706;-38.13080360867914
1739209677.9375746;-38.13080360867914
1739209677.9375787;-45.120503652039325
1739209677.9375827;-38.13080360867914
1739209677.9375865;-45.120503652039325
1739209677.9375906;-45.120503652039325
1739209677.9375947;-45.120503652039325
1739209677.9375987;-38.13080360867914
1739209677.9376025;-45.120503652039325
1739209677.9376066;-45.120503652039325
1739209677.9376106;-38.13080360867914
1739209677.9376147;-33.981070128970906
1739209677.9376185;-33.981070128970906
1739209677.9376225;-45.120503652039325
1739209677.9376266;-38.13080360867914
1739209677.9376307;-38.13080360867914
1739209677.9376345;-38.13080360867914
1739209677.9376385;-45.120503652039325
1739209677.9376426;-45.120503652039325
1739209677.9376466;-38.13080360867914
1739209677.9376504;-38.13080360867914
1739209677.9376545;-38.13080360867914
1739209677.9376585;-45.120503652039325
1739209677.9376626;-45.120503652039325
1739209677.9376664;-38.13080360867914
1739209677.9376705;-38.13080360867914
1739209677.9376745;-45.120503652039325
1739209677.9376786;-38.13080360867914
1739209677.9376824;-35.57807855764607
1739209677.9376864;-38.13080360867914
1739209677.9376905;-38.13080360867914
1739209677.9376945;-35.57807855764607
1739209677.9376984;-38.13080360867914
1739209677.9377024;-38.13080360867914
1739209677.9377065;-45.120503652039325
1739209677.9377103;-38.13080360867914
1739209677.9377143;-38.13080360867914
1739209677.9377184;-45.120503652039325
1739209677.9377224;-35.57807855764607
1739209677.9377263;-45.120503652039325
1739209677.9377303;-45.120503652039325
1739209677.9377344;-38.13080360867914
1739209677.9377384;-35.57807855764607
1739209677.9377422;-38.13080360867914
1739209677.9377463;-45.120503652039325
1739209677.9377503;-38.13080360867914
1739209677.9377544;-38.13080360867914
1739209677.9377582;-38.13080360867914
1739209677.9377623;-45.120503652039325
1739209677.9377663;-38.13080360867914
1739209677.9377704;-38.13080360867914
1739209677.9377742;-38.13080360867914
1739209677.9377782;-38.13080360867914
1739209677.9377823;-45.120503652039325
1739209677.9377863;-31.141103565318915
1739209677.9377902;-38.13080360867914
1739209677.9377942;-38.13080360867914
1739209677.9377983;-38.13080360867914
1739209677.9378023;-45.120503652039325
1739209677.9378061;-38.13080360867914
1739209677.9378102;-38.13080360867914
1739209677.9378142;-38.13080360867914
1739209677.9378183;-45.120503652039325
1739209677.937822;-38.13080360867914
1739209677.9378262;-45.120503652039325
1739209677.9378302;-38.13080360867914
1739209677.9378343;-38.13080360867914
1739209677.937838;-33.981070128970906
1739209677.9378421;-31.141103565318915
1739209677.9378462;-45.120503652039325
1739209677.9378502;-38.13080360867914
1739209677.937854;-33.981070128970906
1739209677.937858;-45.120503652039325
1739209677.9378622;-38.13080360867914
1739209677.9378662;-32.816014438256545
1739209677.93787;-33.981070128970906
1739209677.937874;-32.81601443825658
1739209677.9378781;-38.13080360867914
1739209677.9378822;-38.13080360867914
1739209677.937886;-38.13080360867914
1739209677.93789;-45.120503652039325
1739209677.937894;-38.13080360867914
1739209677.9378982;-45.120503652039325
1739209677.937902;-35.57807855764607
1739209677.937906;-28.58837851428586
1739209677.93791;-38.13080360867914
1739209677.9379141;-35.57807855764607
1739209677.937918;-38.13080360867914
1739209677.937922;-35.57807855764607
1739209677.937926;-45.120503652039325
1739209677.93793;-32.816014438256545
1739209677.937934;-33.981070128970906
1739209677.937938;-31.141103565318943
1739209677.937942;-45.120503652039325
1739209677.937946;-38.13080360867914
1739209677.93795;-38.13080360867914
1739209677.937954;-45.120503652039325
1739209677.937958;-38.13080360867914
1739209677.937962;-38.13080360867914
1739209677.9379659;-38.13080360867914
1739209677.93797;-28.58837851428586
1739209677.937974;-45.120503652039325
1739209677.937978;-45.120503652039325
1739209677.9379818;-45.120503652039325
1739209677.937986;-33.981070128970906
1739209677.93799;-38.13080360867914
1739209677.937994;-35.57807855764607
1739209677.9379978;-38.13080360867914
1739209677.9380019;-38.13080360867914
1739209677.938006;-45.120503652039325
1739209677.93801;-38.13080360867914
1739209677.9380138;-45.120503652039325
1739209677.9380178;-45.120503652039325
1739209677.938022;-45.120503652039325
1739209677.938026;-45.120503652039325
1739209677.9380298;-38.13080360867914
1739209677.9380338;-29.438486411369333
1739209677.9380379;-35.57807855764607
1739209677.938042;-38.13080360867914
1739209677.9380457;-45.120503652039325
1739209677.9380498;-32.816014438256545
1739209677.9380538;-45.120503652039325
1739209677.938058;-38.13080360867914
1739209677.9380617;-38.13080360867914
1739209677.9380658;-38.13080360867914
1739209677.9380698;-45.120503652039325
1739209677.9380739;-38.13080360867914
1739209677.9380777;-38.13080360867914
1739209677.9380817;-45.120503652039325
1739209677.9380858;-38.13080360867914
1739209677.9380898;-45.120503652039325
1739209677.9380937;-38.13080360867914
1739209677.9380977;-45.120503652039325
1739209677.9381018;-45.120503652039325
1739209677.9381058;-45.120503652039325
1739209677.9381096;-45.120503652039325
1739209677.9381137;-45.120503652039325
1739209677.9381177;-38.13080360867914
1739209677.9381218;-45.120503652039325
1739209677.9381256;-45.120503652039325
1739209677.9381297;-28.21854285175415
1739209677.9381337;-32.816014438256545
1739209677.9381378;-45.120503652039325
1739209677.9381416;-45.120503652039325
1739209677.9381456;-35.57807855764607
1739209677.9381497;-38.13080360867914
1739209677.9381537;-35.57807855764607
1739209677.9381576;-38.13080360867914
1739209677.9381616;-45.120503652039325
1739209677.9381657;-45.120503652039325
1739209677.9381697;-35.57807855764607
1739209677.9381735;-45.120503652039325
1739209677.9381776;-45.120503652039325
1739209677.9381816;-38.13080360867914
1739209677.9381857;-33.981070128970906
1739209677.9381895;-38.13080360867914
1739209677.9381936;-38.13080360867914
1739209677.9381976;-45.120503652039325
1739209677.9382017;-45.120503652039325
1739209677.9382055;-45.120503652039325
1739209677.9382095;-45.120503652039325
1739209677.9382136;-45.120503652039325
1739209677.9382176;-38.13080360867914
1739209677.9382215;-38.13080360867914
1739209677.9382255;-38.13080360867914
1739209677.9382296;-38.13080360867914
1739209677.9382336;-38.13080360867914
1739209677.9382374;-45.120503652039325
1739209677.9382415;-38.13080360867914
1739209677.9382455;-38.13080360867914
1739209677.9382496;-45.120503652039325
1739209677.9382534;-35.57807855764607
1739209677.9382575;-45.120503652039325
1739209677.9382615;-45.120503652039325
1739209677.9382656;-38.13080360867914
1739209677.9382694;-33.981070128970906
1739209677.9382734;-45.120503652039325
1739209677.9382775;-45.120503652039325
1739209677.9382815;-35.57807855764607
1739209677.9382854;-45.120503652039325
1739209677.9382894;-38.13080360867914
1739209677.9382935;-35.57807855764607
1739209677.9382975;-38.13080360867914
1739209677.9383013;-38.13080360867914
1739209677.9383054;-38.13080360867914
1739209677.9383094;-35.57807855764607
1739209677.9383135;-45.120503652039325
1739209677.9383173;-38.13080360867914
1739209677.9383214;-45.120503652039325
1739209677.9383254;-38.13080360867914
1739209677.9383295;-35.57807855764607
1739209677.9383333;-38.13080360867914
1739209677.9383373;-45.120503652039325
1739209677.9383414;-45.120503652039325
1739209677.9383454;-33.981070128970906
1739209677.9383492;-33.981070128970906
1739209677.9383533;-38.13080360867914
1739209677.9383574;-33.981070128970906
1739209677.9383614;-45.120503652039325
1739209677.9383652;-45.120503652039325
1739209677.9383693;-45.120503652039325
1739209677.9383733;-38.13080360867914
1739209677.9383774;-38.13080360867914
1739209677.9383812;-38.13080360867914
1739209677.9383852;-45.120503652039325
1739209677.9383893;-45.120503652039325
1739209677.9383934;-45.120503652039325
1739209677.9383972;-45.120503652039325
1739209677.9384012;-38.13080360867914
1739209677.9384053;-45.120503652039325
1739209677.9384093;-38.13080360867914
1739209677.9384131;-45.120503652039325
1739209677.9384172;-45.120503652039325
1739209677.9384212;-35.57807855764607
1739209677.9384253;-38.13080360867914
1739209677.938429;-45.120503652039325
1739209677.9384332;-45.120503652039325
1739209677.9384372;-33.981070128970906
1739209677.9384413;-38.13080360867914
1739209677.938445;-45.120503652039325
1739209677.9384491;-45.120503652039325
1739209677.9384532;-45.120503652039325
1739209677.9384573;-38.13080360867914
1739209677.938461;-38.13080360867914
1739209677.938465;-45.120503652039325
1739209677.9384692;-45.120503652039325
1739209677.9384732;-38.13080360867914
1739209677.938477;-38.13080360867914
1739209677.938481;-38.13080360867914
1739209677.9384851;-35.57807855764607
1739209677.9384892;-35.57807855764607
1739209677.938493;-45.120503652039325
1739209677.938497;-45.120503652039325
1739209677.9385011;-35.57807855764607
1739209677.9385052;-33.981070128970906
1739209677.938509;-38.13080360867914
1739209677.938513;-35.57807855764607
1739209677.938517;-38.13080360867914
1739209677.9385211;-45.120503652039325
1739209677.938525;-35.57807855764607
1739209677.938529;-38.13080360867914
1739209677.938533;-45.120503652039325
1739209677.9385371;-45.120503652039325
1739209677.938541;-45.120503652039325
1739209677.938545;-45.120503652039325
1739209677.938549;-45.120503652039325
1739209677.938553;-45.120503652039325
1739209677.938557;-45.120503652039325
1739209677.938561;-45.120503652039325
1739209677.938565;-45.120503652039325
1739209677.938569;-45.120503652039325
1739209677.938573;-38.13080360867914
1739209677.938577;-38.13080360867914
1739209677.938581;-45.120503652039325
1739209677.938585;-38.13080360867914
1739209677.9385889;-45.120503652039325
1739209677.938593;-45.120503652039325
1739209677.938597;-33.981070128970906
1739209677.938601;-38.13080360867914
1739209677.9386048;-38.13080360867914
1739209677.938609;-45.120503652039325
1739209677.938613;-45.120503652039325
1739209677.938617;-45.120503652039325
1739209677.9386208;-38.13080360867914
1739209677.9386249;-45.120503652039325
1739209677.938629;-45.120503652039325
1739209677.938633;-45.120503652039325
1739209677.9386368;-38.13080360867914
1739209677.9386408;-45.120503652039325
1739209677.938645;-38.13080360867914
1739209677.938649;-33.981070128970906
1739209677.9386528;-45.120503652039325
1739209677.9386568;-45.120503652039325
1739209677.9386609;-38.13080360867914
1739209677.938665;-38.13080360867914
1739209677.9386687;-38.13080360867914
1739209677.9386728;-38.13080360867914
1739209677.9386768;-38.13080360867914
1739209677.938681;-45.120503652039325
1739209677.9386847;-45.120503652039325
1739209677.9386888;-38.13080360867914
1739209677.9386928;-31.141103565318915
1739209677.9386969;-45.120503652039325
1739209677.9387007;-38.13080360867914
1739209677.9387047;-45.120503652039325
1739209677.9387088;-45.120503652039325
1739209677.9387128;-45.120503652039325
1739209677.9387167;-38.13080360867914
1739209677.9387207;-35.57807855764607
1739209677.941397;-33.981070128970906
1739209677.941406;-32.816014438256545
1739209677.9414148;-38.13080360867914
1739209677.941424;-45.120503652039325
1739209677.941433;-33.981070128970906
1739209677.941442;-45.120503652039325
1739209677.941451;-38.13080360867914
1739209677.9414601;-35.57807855764607
1739209677.941469;-38.13080360867914
1739209677.941478;-45.120503652039325
1739209677.941487;-38.13080360867914
1739209677.9414961;-45.120503652039325
1739209677.9415052;-38.13080360867914
1739209677.941514;-45.120503652039325
1739209677.941523;-45.120503652039325
1739209677.9415321;-45.120503652039325
1739209677.9415412;-33.981070128970906
1739209677.9415503;-45.120503652039325
1739209677.941559;-45.120503652039325
1739209677.9415681;-45.120503652039325
1739209677.9415772;-45.120503652039325
1739209677.9415863;-38.13080360867914
1739209677.9415953;-45.120503652039325
1739209677.9416044;-45.120503652039325
1739209677.9416132;-31.141103565318915
1739209677.9416223;-38.13080360867914
1739209677.9416313;-38.13080360867914
1739209677.9416404;-38.13080360867914
1739209677.9416494;-35.57807855764607
1739209677.9416583;-45.120503652039325
1739209677.9416673;-45.120503652039325
1739209677.9416764;-33.981070128970906
1739209677.9416854;-30.49652367304973
1739209677.9416945;-38.13080360867914
1739209677.9417036;-45.120503652039325
1739209677.9417124;-45.120503652039325
1739209677.9417214;-45.120503652039325
1739209677.9417305;-38.13080360867914
1739209677.9417396;-38.13080360867914
1739209677.9417486;-38.13080360867914
1739209677.9417574;-31.141103565318915
1739209677.9417665;-31.141103565318915
1739209677.9417756;-38.13080360867914
1739209677.9417846;-35.57807855764607
1739209677.9417937;-35.57807855764607
1739209677.9418025;-38.13080360867914
1739209677.9418116;-45.120503652039325
1739209677.9418206;-38.13080360867914
1739209677.9418297;-33.981070128970906
1739209677.9418387;-45.120503652039325
1739209677.9418478;-45.120503652039325
1739209677.9418566;-35.57807855764607
1739209677.9418657;-38.13080360867914
1739209677.9418747;-45.120503652039325
1739209677.9418838;-45.120503652039325
1739209677.9418929;-45.120503652039325
1739209677.9419017;-45.120503652039325
1739209677.9419107;-45.120503652039325
1739209677.9419198;-45.120503652039325
1739209677.9419289;-38.13080360867914
1739209677.941938;-45.120503652039325
1739209677.9419467;-38.13080360867914
1739209677.9419558;-38.13080360867914
1739209677.9419649;-45.120503652039325
1739209677.941974;-38.13080360867914
1739209677.941983;-38.13080360867914
1739209677.941992;-45.120503652039325
1739209677.9420009;-35.57807855764607
1739209677.94201;-35.57807855764607
1739209677.942019;-38.13080360867914
1739209677.942028;-45.120503652039325
1739209677.942037;-38.13080360867914
1739209677.942046;-38.13080360867914
1739209677.942055;-35.57807855764607
1739209677.942064;-38.13080360867914
1739209677.942073;-38.13080360867914
1739209677.9420822;-45.120503652039325
1739209677.9420912;-38.13080360867914
1739209677.9421;-33.981070128970906
1739209677.942109;-45.120503652039325
1739209677.9421182;-33.981070128970906
1739209677.9421272;-28.992665084841942
1739209677.9421363;-45.120503652039325
1739209677.942145;-38.13080360867914
1739209677.9421542;-38.13080360867914
1739209677.9421632;-38.13080360867914
1739209677.9421723;-45.120503652039325
1739209677.9421813;-30.49652367304973
1739209677.9421902;-38.13080360867914
1739209677.9421992;-38.13080360867914
1739209677.9422083;-38.13080360867914
1739209677.9422174;-38.13080360867914
1739209677.9422264;-45.120503652039325
1739209677.9422355;-38.13080360867914
1739209677.9422443;-38.13080360867914
1739209677.9422534;-45.120503652039325
1739209677.9422624;-38.13080360867914
1739209677.9422715;-30.49652367304973
1739209677.9422805;-38.13080360867914
1739209677.9422894;-45.120503652039325
1739209677.9422984;-38.13080360867914
1739209677.9423075;-45.120503652039325
1739209677.9423165;-38.13080360867914
1739209677.9423256;-38.13080360867914
1739209677.9423347;-45.120503652039325
1739209677.9423435;-45.120503652039325
1739209677.9423525;-45.120503652039325
1739209677.9423616;-35.57807855764607
1739209677.9423707;-38.13080360867914
1739209677.9423797;-45.120503652039325
1739209677.9423885;-38.13080360867914
1739209677.9423976;-38.13080360867914
1739209677.9424067;-45.120503652039325
1739209677.9424157;-45.120503652039325
1739209677.9424248;-45.120503652039325
1739209677.9424336;-38.13080360867914
1739209677.9424427;-45.120503652039325
1739209677.9424517;-38.13080360867914
1739209677.9424608;-32.816014438256545
1739209677.9424698;-45.120503652039325
1739209677.942479;-38.13080360867914
1739209677.9424877;-30.49652367304973
1739209677.9424968;-38.13080360867914
1739209677.9425058;-45.120503652039325
1739209677.942515;-45.120503652039325
1739209677.942524;-33.981070128970906
1739209677.9425328;-45.120503652039325
1739209677.9425418;-38.13080360867914
1739209677.942551;-45.120503652039325
1739209677.94256;-45.120503652039325
1739209677.942569;-38.13080360867914
1739209677.942578;-38.13080360867914
1739209677.942587;-45.120503652039325
1739209677.942596;-33.981070128970906
1739209677.942605;-33.981070128970906
1739209677.942614;-45.120503652039325
1739209677.9426231;-38.13080360867914
1739209677.942632;-38.13080360867914
1739209677.942641;-38.13080360867914
1739209677.94265;-45.120503652039325
1739209677.9426591;-45.120503652039325
1739209677.9426682;-45.120503652039325
1739209677.942677;-38.13080360867914
1739209677.942686;-45.120503652039325
1739209677.9426951;-38.13080360867914
1739209677.9427042;-38.13080360867914
1739209677.9427133;-45.120503652039325
1739209677.9427223;-45.120503652039325
1739209677.9427311;-38.13080360867914
1739209677.9427402;-45.120503652039325
1739209677.9427493;-45.120503652039325
1739209677.9427583;-35.57807855764607
1739209677.9427674;-38.13080360867914
1739209677.9427762;-45.120503652039325
1739209677.9427853;-35.57807855764607
1739209677.9427943;-38.13080360867914
1739209677.9428034;-45.120503652039325
1739209677.9428124;-45.120503652039325
1739209677.9428213;-45.120503652039325
1739209677.9428303;-35.57807855764607
1739209677.9428394;-38.13080360867914
1739209677.9428484;-45.120503652039325
1739209677.9428575;-33.981070128970906
1739209677.9428666;-38.13080360867914
1739209677.9428754;-45.120503652039325
1739209677.9428844;-35.57807855764607
1739209677.9428935;-38.13080360867914
1739209677.9429026;-45.120503652039325
1739209677.9429116;-45.120503652039325
1739209677.9429204;-45.120503652039325
1739209677.9429295;-33.981070128970906
1739209677.9429386;-35.57807855764607
1739209677.9429476;-38.13080360867914
1739209677.9429567;-45.120503652039325
1739209677.9429657;-38.13080360867914
1739209677.9429746;-45.120503652039325
1739209677.9429836;-45.120503652039325
1739209677.9429927;-45.120503652039325
1739209677.9430017;-38.13080360867914
1739209677.9430108;-35.57807855764607
1739209677.9430196;-38.13080360867914
1739209677.9430287;-32.816014438256545
1739209677.9430377;-28.992665084841967
1739209677.9430468;-26.991370085610754
1739209677.9430559;-25.826314394896357
1739209677.9430647;-30.49652367304973
1739209677.9430737;-24.589719217205094
1739209677.9430828;-45.120503652039325
1739209677.9430919;-45.120503652039325
1739209677.943101;-38.13080360867914
1739209677.94311;-38.13080360867914
1739209677.9431188;-35.57807855764607
1739209677.9431279;-33.981070128970906
1739209677.943137;-45.120503652039325
1739209677.943146;-27.267205301931607
1739209677.943155;-24.589719217205094
1739209677.9431639;-28.588378514285886
1739209677.943173;-38.13080360867914
1739209677.943182;-38.13080360867914
1739209677.943191;-33.981070128970906
1739209677.9432;-45.120503652039325
1739209677.9432092;-38.13080360867914
1739209677.943218;-38.13080360867914
1739209677.943227;-45.120503652039325
1739209677.943236;-38.13080360867914
1739209677.9432452;-38.13080360867914
1739209677.9432542;-28.992665084841942
1739209677.943263;-22.448786368009156
1739209677.943272;-24.151403521958727
1739209677.9432812;-29.438486411369333
1739209677.9432902;-32.816014438256545
1739209677.9432993;-26.991370085610722
1739209677.943308;-38.13080360867914
1739209677.9433172;-33.981070128970906
1739209677.9433262;-45.120503652039325
1739209677.9433353;-45.120503652039325
1739209677.9433444;-38.13080360867914
1739209677.9433534;-33.981070128970906
1739209677.9433622;-29.438486411369354
1739209677.9433713;-26.991370085610747
1739209677.9433804;-21.300333226290604
1739209677.9433894;-27.267205301931607
1739209677.9433985;-35.57807855764607
1739209677.9434073;-28.992665084841942
1739209677.9434164;-35.57807855764607
1739209677.9434254;-31.141103565318915
1739209677.9434345;-31.141103565318915
1739209677.9434435;-38.13080360867914
1739209677.9434526;-35.57807855764607
1739209677.9434614;-38.13080360867914
1739209677.9434705;-38.13080360867914
1739209677.9434795;-27.877744956031417
1739209677.9434886;-23.75329798047522
1739209677.9434977;-27.267205301931607
1739209677.9435065;-22.002965041481744
1739209677.9435155;-30.49652367304973
1739209677.9435246;-45.120503652039325
1739209677.9435337;-32.816014438256545
1739209677.9435427;-33.981070128970906
1739209677.9435515;-38.13080360867914
1739209677.9435606;-38.13080360867914
1739209677.9435697;-45.120503652039325
1739209677.9435787;-38.13080360867914
1739209677.9435878;-27.267205301931607
1739209677.9435968;-23.50682362968953
1739209677.9436057;-25.826314394896364
1739209677.9436147;-33.981070128970906
1739209677.9436238;-35.57807855764607
1739209677.9436328;-45.120503652039325
1739209677.943642;-28.21854285175415
1739209677.9436507;-28.58837851428586
1739209677.9436598;-31.141103565318915
1739209677.9436688;-33.981070128970906
1739209677.943678;-38.13080360867914
1739209677.943687;-38.13080360867914
1739209677.943696;-38.13080360867914
1739209677.9437048;-22.002965041481744
1739209677.943714;-23.273589343863314
1739209677.943723;-33.981070128970956
1739209677.943732;-45.120503652039325
1739209677.943741;-45.120503652039325
1739209677.94375;-32.816014438256545
1739209677.943759;-38.13080360867914
1739209677.943768;-38.13080360867914
1739209677.943777;-38.13080360867914
1739209677.9437861;-45.120503652039325
1739209677.943795;-38.13080360867914
1739209677.943804;-28.992665084841942
1739209677.943813;-23.506823629689542
1739209677.9438221;-25.826314394896357
1739209677.9438312;-45.120503652039325
1739209677.9438403;-33.981070128970906
1739209677.943849;-28.218542851754165
1739209677.9438581;-35.57807855764607
1739209677.9438672;-31.141103565318893
1739209677.9438763;-27.267205301931607
1739209677.9438853;-45.120503652039325
1739209677.9438941;-38.13080360867914
1739209677.9439032;-31.141103565318915
1739209677.9439123;-33.981070128970906
1739209677.9439213;-28.992665084841942
1739209677.9439304;-20.633440452988484
1739209677.9439392;-25.077289914212862
1739209677.9439483;-45.120503652039325
1739209677.9439573;-33.981070128970906
1739209677.9439664;-28.992665084841942
1739209677.9439754;-38.13080360867914
1739209677.9439845;-45.120503652039325
1739209677.9439933;-35.57807855764607
1739209677.9440024;-38.13080360867914
1739209677.9440114;-38.13080360867914
1739209677.9440205;-25.077289914212862
1739209677.9440296;-32.816014438256545
1739209677.9440384;-38.13080360867914
1739209677.9440475;-31.141103565318915
1739209677.9440565;-45.120503652039325
1739209677.9440656;-38.13080360867914
1739209677.9440746;-38.13080360867914
1739209677.9440837;-45.120503652039325
1739209677.9440925;-45.120503652039325
1739209677.9441016;-45.120503652039325
1739209677.9441106;-35.57807855764607
1739209677.9441197;-45.120503652039325
1739209677.9441288;-38.13080360867914
1739209677.9441376;-38.13080360867914
1739209677.9441466;-35.57807855764607
1739209677.9441557;-45.120503652039325
1739209677.9441648;-45.120503652039325
1739209677.9441738;-38.13080360867914
1739209677.9441826;-45.120503652039325
1739209677.9441917;-38.13080360867914
1739209677.9442008;-38.13080360867914
1739209677.9442098;-32.816014438256545
1739209677.9442189;-38.13080360867914
1739209677.944228;-45.120503652039325
1739209677.9442368;-35.57807855764607
1739209677.9442458;-38.13080360867914
1739209677.9442549;-45.120503652039325
1739209677.944264;-38.13080360867914
